account_id,customer_id,account_type,branch_city,opening_date,balance_inr,account_status,nominee_registered
ACC0011766,<CUSTOMER_ID>,Savings,Noida,9/23/2021,52708.0,Active,Yes
ACC0011767,<CUSTOMER_ID>,Salary,Surat,6/25/2018,969.21,Active,Yes
ACC0011768,<CUSTOMER_ID>,Savings,Nagpur,10/12/2023,15909.19,Active,Yes
ACC0011769,<CUSTOMER_ID>,Current,Indore,7/31/2018,18446.49,Active,Yes
ACC0011770,<CUSTOMER_ID>,Savings,Indore,12/3/2025,507.56,Active,Yes
ACC0011771,<CUSTOMER_ID>,Savings,Kolkata,8/8/2019,1341.93,Active,Yes
ACC0011772,<CUSTOMER_ID>,Current,Nashik,2/3/2024,34406.64,Active,Yes
ACC0011773,<CUSTOMER_ID>,Savings,Nashik,10/25/2018,14343.85,Active,No
ACC0011774,<CUSTOMER_ID>,Savings,Nashik,4/29/2019,19364.09,Active,Yes
ACC0011775,<CUSTOMER_ID>,Savings,Mumbai,1/31/2018,51358.14,Active,Yes
ACC0011776,<CUSTOMER_ID>,Savings,Noida,3/31/2024,5535.98,Dormant,Yes
ACC0011777,<CUSTOMER_ID>,Current,Indore,2/12/2020,50923.03,Active,Yes
ACC0011778,<CUSTOMER_ID>,Savings,Ahmedabad,11/23/2019,202441.98,Dormant,Yes
ACC0011779,<CUSTOMER_ID>,Salary,Lucknow,5/27/2022,32600.45,Active,Yes
ACC0011780,<CUSTOMER_ID>,Premium Savings,Pune,4/26/2023,13050.16,Active,Yes
ACC0011781,<CUSTOMER_ID>,Savings,Lucknow,9/30/2017,7621.97,Active,Yes
ACC0011782,<CUSTOMER_ID>,Savings,Hyderabad,8/1/2023,10209.07,Active,Yes
ACC0011783,<CUSTOMER_ID>,Premium Savings,Indore,4/3/2023,9825.53,Active,Yes
ACC0011784,<CUSTOMER_ID>,Savings,Kochi,5/20/2018,8351.54,Active,Yes
ACC0011785,<CUSTOMER_ID>,Savings,Bengaluru,2/19/2022,2411.04,Active,Yes
ACC0011786,<CUSTOMER_ID>,Salary,Indore,1/2/2024,12952.79,Active,Yes
ACC0011787,<CUSTOMER_ID>,Current,Kolkata,9/18/2025,10465.14,Active,Yes
ACC0011788,<CUSTOMER_ID>,Current,Indore,4/9/2020,36400.33,Active,Yes
ACC0011789,<CUSTOMER_ID>,Savings,Surat,7/30/2018,15181.91,Active,Yes
ACC0011790,<CUSTOMER_ID>,Savings,Noida,1/11/2026,3624.62,Active,No
ACC0011791,<CUSTOMER_ID>,Savings,Bhopal,3/9/2019,2426.18,Active,Yes
ACC0011792,<CUSTOMER_ID>,Savings,Nashik,8/15/2019,8053.09,Active,No
ACC0011793,<CUSTOMER_ID>,Savings,Chennai,2/13/2026,3117.76,Active,Yes
ACC0011794,<CUSTOMER_ID>,Current,Bengaluru,3/24/2024,9503.76,Active,No
ACC0011795,<CUSTOMER_ID>,Savings,Jaipur,6/23/2026,3849.42,Active,Yes
ACC0011796,<CUSTOMER_ID>,Savings,Chennai,8/30/2021,33040.51,Active,Yes
ACC0011797,<CUSTOMER_ID>,Savings,Kolkata,3/10/2018,15433.18,Active,Yes
ACC0011798,<CUSTOMER_ID>,Premium Savings,Noida,4/27/2025,24148.02,Active,Yes
ACC0011799,<CUSTOMER_ID>,Salary,Nashik,3/12/2026,6760.92,Active,Yes
ACC0011800,<CUSTOMER_ID>,Current,Surat,3/19/2026,10078.09,Active,Yes
ACC0011801,<CUSTOMER_ID>,Salary,Pune,11/1/2019,22235.42,Active,No
ACC0011802,<CUSTOMER_ID>,Savings,Noida,2/18/2025,12119.02,Dormant,Yes
ACC0011803,<CUSTOMER_ID>,Premium Savings,Nashik,12/18/2021,17662.34,Active,Yes
ACC0011804,<CUSTOMER_ID>,Savings,Chandigarh,12/9/2017,3832.08,Active,Yes
ACC0011805,<CUSTOMER_ID>,Savings,Lucknow,1/8/2018,20817.9,Active,Yes
ACC0011806,<CUSTOMER_ID>,Premium Savings,Kochi,11/1/2020,4258.03,Active,Yes
ACC0011807,<CUSTOMER_ID>,Savings,Lucknow,3/13/2021,80387.68,Active,Yes
ACC0011808,<CUSTOMER_ID>,Salary,Kochi,9/12/2020,10040.4,Active,Yes
ACC0011809,<CUSTOMER_ID>,Savings,Ahmedabad,9/4/2024,27312.75,Active,Yes
ACC0011810,<CUSTOMER_ID>,Savings,Nashik,1/1/2025,4983.48,Active,No
ACC0011811,<CUSTOMER_ID>,Premium Savings,Nashik,12/15/2021,6400.65,Active,Yes
ACC0011812,<CUSTOMER_ID>,Premium Savings,Mumbai,3/31/2019,6063.73,Active,Yes
ACC0011813,<CUSTOMER_ID>,Premium Savings,Mumbai,10/10/2022,1168.81,Active,Yes
ACC0011814,<CUSTOMER_ID>,Savings,Bhopal,4/22/2018,500.0,Active,Yes
ACC0011815,<CUSTOMER_ID>,Current,Kolkata,12/9/2017,5901.55,Active,Yes
ACC0011816,<CUSTOMER_ID>,Savings,Jaipur,12/29/2018,1015.15,Active,No
ACC0011817,<CUSTOMER_ID>,Current,Ahmedabad,1/28/2021,11099.9,Closed,Yes
ACC0011818,<CUSTOMER_ID>,Current,Lucknow,5/26/2023,6802.42,Active,Yes
ACC0011819,<CUSTOMER_ID>,Premium Savings,Gurugram,11/26/2021,500.0,Active,No
ACC0011820,<CUSTOMER_ID>,Salary,Chandigarh,5/29/2020,4511.47,Active,Yes
ACC0011821,<CUSTOMER_ID>,Savings,Lucknow,3/17/2025,7883.42,Active,Yes
ACC0011822,<CUSTOMER_ID>,Savings,Pune,11/18/2025,38265.24,Active,Yes
ACC0011823,<CUSTOMER_ID>,Savings,Nashik,12/15/2022,4902.47,Active,Yes
ACC0011824,<CUSTOMER_ID>,Savings,Surat,11/26/2023,1331.79,Active,Yes
ACC0011825,<CUSTOMER_ID>,Savings,Chandigarh,4/25/2024,1156.94,Active,Yes
ACC0011826,<CUSTOMER_ID>,Savings,Indore,6/28/2021,4566.16,Active,Yes
ACC0011827,<CUSTOMER_ID>,Salary,Noida,10/18/2017,2741.89,Active,Yes
ACC0011828,<CUSTOMER_ID>,Savings,Kochi,8/21/2018,6457.05,Active,Yes
ACC0011829,<CUSTOMER_ID>,Savings,Pune,6/26/2021,9776.72,Active,No
ACC0011830,<CUSTOMER_ID>,Savings,Ahmedabad,12/14/2024,14623.52,Active,Yes
ACC0011831,<CUSTOMER_ID>,Savings,Pune,9/10/2017,15103.38,Active,Yes
ACC0011832,<CUSTOMER_ID>,Savings,Bhubaneswar,4/15/2026,4187.67,Active,Yes
ACC0011833,<CUSTOMER_ID>,Current,Chennai,1/15/2021,16193.88,Active,Yes
ACC0011834,<CUSTOMER_ID>,Salary,Bhubaneswar,5/4/2025,1509.61,Active,Yes
ACC0011835,<CUSTOMER_ID>,Premium Savings,Gurugram,7/1/2018,9416.0,Active,Yes
ACC0011836,<CUSTOMER_ID>,Salary,Kolkata,12/11/2024,10245.5,Active,Yes
ACC0011837,<CUSTOMER_ID>,Savings,Hyderabad,4/20/2025,9303.73,Active,Yes
ACC0011838,<CUSTOMER_ID>,Savings,Ahmedabad,4/10/2019,2591.32,Active,Yes
ACC0011839,<CUSTOMER_ID>,Current,Lucknow,10/9/2022,2920.7,Active,Yes
ACC0011840,<CUSTOMER_ID>,Savings,Noida,5/3/2025,16500.79,Active,Yes
ACC0011841,<CUSTOMER_ID>,Savings,Bhopal,12/5/2023,5115.92,Active,Yes
ACC0011842,<CUSTOMER_ID>,Savings,Pune,6/11/2026,15501.4,Active,Yes
ACC0011843,<CUSTOMER_ID>,Savings,Bhopal,5/28/2020,4147.3,Active,Yes
ACC0011844,<CUSTOMER_ID>,Savings,Kolkata,6/16/2021,186924.46,Active,Yes
ACC0011845,<CUSTOMER_ID>,Salary,Kolkata,7/26/2019,5958.52,Active,Yes
ACC0011846,<CUSTOMER_ID>,Savings,Jaipur,8/20/2022,30130.47,Active,Yes
ACC0011847,<CUSTOMER_ID>,Current,Ahmedabad,9/23/2019,110655.92,Active,Yes
ACC0011848,<CUSTOMER_ID>,Salary,Nagpur,11/4/2022,27491.6,Dormant,Yes
ACC0011849,<CUSTOMER_ID>,Savings,Pune,6/25/2020,5494.1,Active,Yes
ACC0011850,<CUSTOMER_ID>,Current,Bhubaneswar,6/16/2026,7278.95,Active,Yes
ACC0011851,<CUSTOMER_ID>,Salary,Nashik,10/16/2023,500.0,Active,No
ACC0011852,<CUSTOMER_ID>,Savings,Noida,5/17/2019,617.1,Active,No
ACC0011853,<CUSTOMER_ID>,Savings,Bhopal,3/7/2026,7949.56,Active,Yes
ACC0011854,<CUSTOMER_ID>,Salary,Bhopal,10/12/2022,4271.39,Active,Yes
ACC0011855,<CUSTOMER_ID>,Savings,Jaipur,5/25/2026,2368.92,Active,Yes
ACC0011856,<CUSTOMER_ID>,Savings,Surat,10/21/2018,8412.64,Active,No
ACC0011857,<CUSTOMER_ID>,Savings,Delhi,3/29/2023,4238.02,Active,Yes
ACC0011858,<CUSTOMER_ID>,Salary,Gurugram,4/3/2021,2784.66,Active,Yes
ACC0011859,<CUSTOMER_ID>,Savings,Bhopal,10/14/2022,24454.58,Active,Yes
ACC0011860,<CUSTOMER_ID>,Savings,Surat,3/22/2022,1962.05,Active,Yes
ACC0011861,<CUSTOMER_ID>,Savings,Bhopal,3/22/2021,17447.87,Active,Yes
ACC0011862,<CUSTOMER_ID>,Savings,Jaipur,7/4/2023,10549.29,Active,Yes
ACC0011863,<CUSTOMER_ID>,Current,Gurugram,6/18/2020,36409.18,Active,Yes
ACC0011864,<CUSTOMER_ID>,Savings,Kolkata,2/18/2021,4809.87,Active,Yes
ACC0011865,<CUSTOMER_ID>,Salary,Surat,6/20/2021,1843.25,Active,Yes
ACC0011866,<CUSTOMER_ID>,Savings,Noida,11/4/2019,4031.14,Active,Yes
ACC0011867,<CUSTOMER_ID>,Current,Jaipur,6/10/2020,7743.68,Active,Yes
ACC0011868,<CUSTOMER_ID>,Savings,Delhi,1/23/2020,24016.28,Active,Yes
ACC0011869,<CUSTOMER_ID>,Current,Indore,11/24/2022,19653.11,Active,Yes
ACC0011870,<CUSTOMER_ID>,Current,Surat,1/8/2021,6379.53,Active,Yes
ACC0011871,<CUSTOMER_ID>,Savings,Gurugram,2/8/2020,7444.21,Active,No
ACC0011872,<CUSTOMER_ID>,Current,Lucknow,9/23/2023,17452.44,Active,No
ACC0011873,<CUSTOMER_ID>,Savings,Kochi,2/22/2019,25869.24,Active,Yes
ACC0011874,<CUSTOMER_ID>,Current,Chandigarh,4/29/2021,11609.1,Active,Yes
ACC0011875,<CUSTOMER_ID>,Savings,Chandigarh,1/4/2025,11125.04,Active,Yes
ACC0011876,<CUSTOMER_ID>,Current,Nashik,9/8/2022,10528.44,Active,Yes
ACC0011877,<CUSTOMER_ID>,Savings,Hyderabad,5/29/2024,10896.07,Active,Yes
ACC0011878,<CUSTOMER_ID>,Salary,Chandigarh,7/21/2023,10909.91,Active,Yes
ACC0011879,<CUSTOMER_ID>,Salary,Lucknow,8/18/2020,2706.23,Active,Yes
ACC0011880,<CUSTOMER_ID>,Savings,Hyderabad,9/3/2020,1366.48,Active,Yes
ACC0011881,<CUSTOMER_ID>,Salary,Kolkata,7/13/2024,3088.18,Active,Yes
ACC0011882,<CUSTOMER_ID>,Salary,Gurugram,2/1/2018,4861.46,Active,Yes
ACC0011883,<CUSTOMER_ID>,Current,Chennai,5/17/2019,16696.55,Active,Yes
ACC0011884,<CUSTOMER_ID>,Savings,Nagpur,1/23/2025,6014.84,Active,Yes
ACC0011885,<CUSTOMER_ID>,Savings,Lucknow,5/23/2022,10129.48,Active,Yes
ACC0011886,<CUSTOMER_ID>,Savings,Hyderabad,7/19/2023,8755.58,Active,Yes
ACC0011887,<CUSTOMER_ID>,Savings,Bengaluru,12/11/2023,13988.03,Active,Yes
ACC0011888,<CUSTOMER_ID>,Salary,Nagpur,7/24/2024,5059.62,Active,No
ACC0011889,<CUSTOMER_ID>,Savings,Chandigarh,11/24/2020,3646.85,Active,Yes
ACC0011890,<CUSTOMER_ID>,Current,Nashik,3/19/2023,1323.31,Active,No
ACC0011891,<CUSTOMER_ID>,Savings,Noida,2/23/2026,11679.28,Active,No
ACC0011892,<CUSTOMER_ID>,Salary,Gurugram,11/16/2019,500.0,Active,Yes
ACC0011893,<CUSTOMER_ID>,Savings,Surat,3/12/2020,9700.11,Active,Yes
ACC0011894,<CUSTOMER_ID>,Savings,Lucknow,6/20/2018,21538.01,Active,No
ACC0011895,<CUSTOMER_ID>,Salary,Nagpur,4/11/2025,6874.62,Active,Yes
ACC0011896,<CUSTOMER_ID>,Salary,Lucknow,12/13/2017,12110.14,Active,Yes
ACC0011897,<CUSTOMER_ID>,Premium Savings,Pune,3/28/2022,5044.87,Active,Yes
ACC0011898,<CUSTOMER_ID>,Salary,Gurugram,2/24/2025,8052.17,Active,No
ACC0011899,<CUSTOMER_ID>,Savings,Gurugram,3/14/2020,6782.97,Active,Yes
ACC0011900,<CUSTOMER_ID>,Salary,Chennai,8/5/2022,17401.2,Active,Yes
ACC0011901,<CUSTOMER_ID>,Savings,Jaipur,6/30/2022,5926.29,Active,Yes
ACC0011902,<CUSTOMER_ID>,Savings,Nagpur,11/8/2025,2192.68,Active,No
ACC0011903,<CUSTOMER_ID>,Premium Savings,Chandigarh,8/9/2025,11605.64,Active,Yes
ACC0011904,<CUSTOMER_ID>,Current,Hyderabad,1/25/2025,7044.92,Active,No
ACC0011905,<CUSTOMER_ID>,Salary,Bengaluru,9/9/2025,3763.44,Closed,No
ACC0011906,<CUSTOMER_ID>,Savings,Nashik,7/19/2021,16494.6,Active,Yes
ACC0011907,<CUSTOMER_ID>,Salary,Ahmedabad,6/16/2026,72855.68,Active,Yes
ACC0011908,<CUSTOMER_ID>,Current,Ahmedabad,12/25/2025,13607.76,Active,Yes
ACC0011909,<CUSTOMER_ID>,Savings,Nagpur,3/5/2025,19465.4,Active,Yes
ACC0011910,<CUSTOMER_ID>,Savings,Gurugram,11/9/2024,9574.4,Active,Yes
ACC0011911,<CUSTOMER_ID>,Savings,Nashik,7/25/2021,39057.55,Active,Yes
ACC0011912,<CUSTOMER_ID>,Savings,Surat,8/14/2024,16607.78,Active,No
ACC0011913,<CUSTOMER_ID>,Salary,Lucknow,3/8/2020,4392.17,Active,Yes
ACC0011914,<CUSTOMER_ID>,Savings,Gurugram,1/18/2022,15616.58,Active,Yes
ACC0011915,<CUSTOMER_ID>,Savings,Chandigarh,1/30/2025,13027.88,Active,Yes
ACC0011916,<CUSTOMER_ID>,Savings,Delhi,3/18/2023,5246.93,Active,No
ACC0011917,<CUSTOMER_ID>,Premium Savings,Noida,4/14/2019,31802.28,Active,Yes
ACC0011918,<CUSTOMER_ID>,Salary,Gurugram,1/7/2026,2015.75,Active,Yes
ACC0011919,<CUSTOMER_ID>,Premium Savings,Chandigarh,2/4/2022,12201.0,Active,No
ACC0011920,<CUSTOMER_ID>,Premium Savings,Noida,1/4/2026,5040.17,Active,Yes
ACC0011921,<CUSTOMER_ID>,Salary,Nashik,5/25/2018,1384.3,Active,Yes
ACC0011922,<CUSTOMER_ID>,Savings,Kochi,7/14/2023,9217.56,Active,No
ACC0011923,<CUSTOMER_ID>,Current,Noida,5/15/2018,5141.11,Active,No
ACC0011924,<CUSTOMER_ID>,Savings,Lucknow,4/30/2026,4262.59,Active,Yes
ACC0011925,<CUSTOMER_ID>,Salary,Nashik,8/25/2021,2525.74,Active,Yes
ACC0011926,<CUSTOMER_ID>,Salary,Pune,6/9/2018,73955.29,Active,No
ACC0011927,<CUSTOMER_ID>,Savings,Jaipur,8/29/2017,541.23,Active,Yes
ACC0011928,<CUSTOMER_ID>,Salary,Kolkata,2/24/2020,751.42,Active,No
ACC0011929,<CUSTOMER_ID>,Premium Savings,Indore,3/1/2019,14401.43,Active,Yes
ACC0011930,<CUSTOMER_ID>,Savings,Kolkata,3/29/2026,13484.57,Active,Yes
ACC0011931,<CUSTOMER_ID>,Savings,Jaipur,1/1/2022,1757.46,Active,Yes
ACC0011932,<CUSTOMER_ID>,Savings,Nashik,7/24/2019,4196.75,Active,No
ACC0011933,<CUSTOMER_ID>,Salary,Surat,3/11/2018,16147.81,Active,Yes
ACC0011934,<CUSTOMER_ID>,Salary,Lucknow,5/20/2020,5984.32,Active,Yes
ACC0011935,<CUSTOMER_ID>,Savings,Pune,9/4/2021,19453.29,Dormant,No
ACC0011936,<CUSTOMER_ID>,Premium Savings,Chennai,7/5/2026,7706.98,Active,Yes
ACC0011937,<CUSTOMER_ID>,Savings,Pune,7/18/2018,4562.67,Active,Yes
ACC0011938,<CUSTOMER_ID>,Current,Chennai,3/19/2023,1630.22,Active,Yes
ACC0011939,<CUSTOMER_ID>,Premium Savings,Bhubaneswar,3/12/2018,7540.57,Active,Yes
ACC0011940,<CUSTOMER_ID>,Premium Savings,Hyderabad,1/14/2020,4002.37,Active,Yes
ACC0011941,<CUSTOMER_ID>,Savings,Gurugram,5/2/2022,24221.0,Active,Yes
ACC0011942,<CUSTOMER_ID>,Premium Savings,Hyderabad,10/4/2017,23175.3,Active,Yes
ACC0011943,<CUSTOMER_ID>,Savings,Surat,2/26/2018,6186.04,Active,Yes
ACC0011944,<CUSTOMER_ID>,Savings,Bengaluru,5/2/2024,7785.16,Active,Yes
ACC0011945,<CUSTOMER_ID>,Current,Delhi,6/14/2025,5387.27,Active,No
ACC0011946,<CUSTOMER_ID>,Savings,Hyderabad,5/29/2018,4518.85,Active,Yes
ACC0011947,<CUSTOMER_ID>,Savings,Lucknow,9/27/2019,2496.05,Active,No
ACC0011948,<CUSTOMER_ID>,Salary,Mumbai,1/25/2025,8727.68,Active,No
ACC0011949,<CUSTOMER_ID>,Savings,Pune,10/4/2023,5889.32,Active,Yes
ACC0011950,<CUSTOMER_ID>,Savings,Indore,2/9/2019,41732.69,Active,No
ACC0011951,<CUSTOMER_ID>,Salary,Lucknow,8/26/2018,5498.39,Active,Yes
ACC0011952,<CUSTOMER_ID>,Savings,Bhubaneswar,12/26/2024,114267.52,Active,Yes
ACC0011953,<CUSTOMER_ID>,Salary,Jaipur,11/16/2022,59171.55,Active,Yes
ACC0011954,<CUSTOMER_ID>,Premium Savings,Nagpur,11/20/2019,3671.49,Active,Yes
ACC0011955,<CUSTOMER_ID>,Salary,Ahmedabad,9/2/2017,7458.92,Active,Yes
ACC0011956,<CUSTOMER_ID>,Savings,Pune,6/9/2018,1467.95,Active,Yes
ACC0011957,<CUSTOMER_ID>,Current,Surat,12/14/2024,5104.96,Active,Yes
ACC0011958,<CUSTOMER_ID>,Savings,Bhopal,10/25/2019,12231.91,Active,Yes
ACC0011959,<CUSTOMER_ID>,Savings,Gurugram,8/26/2024,10159.02,Active,Yes
ACC0011960,<CUSTOMER_ID>,Salary,Bengaluru,5/11/2023,3331.62,Active,Yes
ACC0011961,<CUSTOMER_ID>,Savings,Jaipur,1/18/2019,7449.62,Active,Yes
ACC0011962,<CUSTOMER_ID>,Savings,Nagpur,10/12/2020,14053.63,Active,Yes
ACC0011963,<CUSTOMER_ID>,Savings,Hyderabad,4/20/2023,7042.06,Active,Yes
ACC0011964,<CUSTOMER_ID>,Current,Kolkata,5/6/2025,35720.75,Active,Yes
ACC0011965,<CUSTOMER_ID>,Savings,Bhopal,6/25/2025,7344.67,Active,Yes
ACC0011966,<CUSTOMER_ID>,Savings,Chennai,10/19/2022,1413.48,Active,Yes
ACC0011967,<CUSTOMER_ID>,Savings,Bhopal,10/10/2021,1392.94,Active,Yes
ACC0011968,<CUSTOMER_ID>,Premium Savings,Pune,1/3/2022,5360.32,Active,Yes
ACC0011969,<CUSTOMER_ID>,Premium Savings,Lucknow,12/1/2018,2189.45,Active,Yes
ACC0011970,<CUSTOMER_ID>,Savings,Kolkata,3/8/2020,1364.99,Active,Yes
ACC0011971,<CUSTOMER_ID>,Savings,Delhi,5/19/2023,5066.36,Active,Yes
ACC0011972,<CUSTOMER_ID>,Savings,Surat,12/20/2023,19466.36,Active,Yes
ACC0011973,<CUSTOMER_ID>,Savings,Delhi,2/12/2026,4866.75,Active,Yes
ACC0011974,<CUSTOMER_ID>,Current,Hyderabad,6/26/2020,11654.82,Active,Yes
ACC0011975,<CUSTOMER_ID>,Savings,Bhopal,4/11/2018,39376.02,Active,Yes
ACC0011976,<CUSTOMER_ID>,Savings,Nashik,2/25/2024,12350.34,Active,Yes
ACC0011977,<CUSTOMER_ID>,Savings,Noida,3/30/2024,2904.49,Active,No
ACC0011978,<CUSTOMER_ID>,Premium Savings,Bhopal,11/3/2025,7886.04,Active,Yes
ACC0011979,<CUSTOMER_ID>,Savings,Lucknow,6/2/2021,5006.14,Active,Yes
ACC0011980,<CUSTOMER_ID>,Savings,Lucknow,9/26/2022,14089.14,Active,Yes
ACC0011981,<CUSTOMER_ID>,Current,Pune,6/25/2018,9948.37,Active,No
ACC0011982,<CUSTOMER_ID>,Current,Noida,9/12/2025,5937.12,Active,Yes
ACC0011983,<CUSTOMER_ID>,Savings,Bengaluru,4/17/2023,8847.43,Closed,Yes
ACC0011984,<CUSTOMER_ID>,Salary,Ahmedabad,4/8/2024,5697.37,Active,Yes
ACC0011985,<CUSTOMER_ID>,Savings,Lucknow,5/10/2019,1397.53,Active,Yes
ACC0011986,<CUSTOMER_ID>,Salary,Delhi,10/9/2025,959.97,Active,Yes
ACC0011987,<CUSTOMER_ID>,Savings,Delhi,1/21/2026,21192.38,Active,Yes
ACC0011988,<CUSTOMER_ID>,Premium Savings,Gurugram,3/1/2023,25099.08,Active,Yes
ACC0011989,<CUSTOMER_ID>,Savings,Kochi,7/27/2021,9952.0,Active,Yes
ACC0011990,<CUSTOMER_ID>,Savings,Chandigarh,12/19/2021,22857.87,Closed,Yes
ACC0011991,<CUSTOMER_ID>,Salary,Bhopal,12/30/2017,53464.41,Active,Yes
ACC0011992,<CUSTOMER_ID>,Salary,Delhi,7/16/2026,4930.39,Active,Yes
ACC0011993,<CUSTOMER_ID>,Salary,Noida,3/23/2026,3623.02,Active,Yes
ACC0011994,<CUSTOMER_ID>,Savings,Mumbai,7/14/2018,18188.7,Active,Yes
ACC0011995,<CUSTOMER_ID>,Savings,Nagpur,3/20/2022,37689.24,Active,Yes
ACC0011996,<CUSTOMER_ID>,Current,Gurugram,3/31/2024,3865.88,Active,No
ACC0011997,<CUSTOMER_ID>,Salary,Jaipur,10/5/2023,41031.31,Active,Yes
ACC0011998,<CUSTOMER_ID>,Savings,Hyderabad,1/2/2023,5345.96,Active,Yes
ACC0011999,<CUSTOMER_ID>,Savings,Gurugram,11/6/2023,10375.5,Active,Yes
ACC0012000,<CUSTOMER_ID>,Premium Savings,Chennai,1/21/2023,5435.37,Active,Yes
ACC0012001,<CUSTOMER_ID>,Current,Kochi,9/24/2017,10665.69,Active,Yes
ACC0012002,<CUSTOMER_ID>,Premium Savings,Pune,3/6/2022,2552.48,Active,No
ACC0012003,<CUSTOMER_ID>,Savings,Delhi,8/10/2019,25131.68,Active,Yes
ACC0012004,<CUSTOMER_ID>,Savings,Kochi,1/18/2026,1341.05,Active,Yes
ACC0012005,<CUSTOMER_ID>,Savings,Indore,7/22/2025,2899.56,Active,Yes
ACC0012006,<CUSTOMER_ID>,Savings,Chennai,2/24/2025,33740.29,Active,Yes
ACC0012007,<CUSTOMER_ID>,Savings,Chandigarh,12/19/2020,97669.96,Active,No
ACC0012008,<CUSTOMER_ID>,Savings,Nagpur,5/19/2021,4531.64,Active,No
ACC0012009,<CUSTOMER_ID>,Current,Nagpur,9/4/2022,43799.75,Active,Yes
ACC0012010,<CUSTOMER_ID>,Salary,Noida,5/23/2022,33609.25,Active,Yes
ACC0012011,<CUSTOMER_ID>,Savings,Bengaluru,10/18/2024,12689.68,Active,Yes
ACC0012012,<CUSTOMER_ID>,Savings,Gurugram,10/20/2022,4779.38,Dormant,Yes
ACC0012013,<CUSTOMER_ID>,Savings,Delhi,6/20/2022,37932.6,Active,Yes
ACC0012014,<CUSTOMER_ID>,Savings,Bhopal,3/25/2018,6587.6,Active,Yes
ACC0012015,<CUSTOMER_ID>,Salary,Mumbai,12/22/2020,13515.06,Active,Yes
ACC0012016,<CUSTOMER_ID>,Savings,Mumbai,4/14/2021,751.43,Active,No
ACC0012017,<CUSTOMER_ID>,Savings,Kolkata,2/16/2023,5202.17,Active,Yes
ACC0012018,<CUSTOMER_ID>,Salary,Bhubaneswar,8/28/2018,4139.1,Active,Yes
ACC0012019,<CUSTOMER_ID>,Salary,Nashik,2/20/2024,9309.38,Active,Yes
ACC0012020,<CUSTOMER_ID>,Salary,Jaipur,9/28/2022,5738.77,Active,Yes
ACC0012021,<CUSTOMER_ID>,Savings,Surat,9/4/2022,4633.64,Active,Yes
ACC0012022,<CUSTOMER_ID>,Premium Savings,Chennai,1/5/2019,8068.3,Active,Yes
ACC0012023,<CUSTOMER_ID>,Savings,Noida,1/10/2024,3455.37,Active,Yes
ACC0012024,<CUSTOMER_ID>,Salary,Kolkata,9/12/2021,1310.73,Active,No
ACC0012025,<CUSTOMER_ID>,Savings,Nagpur,8/28/2021,4955.73,Active,Yes
ACC0012026,<CUSTOMER_ID>,Savings,Lucknow,11/2/2017,6315.7,Active,Yes
ACC0012027,<CUSTOMER_ID>,Salary,Surat,2/10/2025,18502.78,Active,Yes
ACC0012028,<CUSTOMER_ID>,Savings,Bhubaneswar,11/15/2024,6462.95,Active,No
ACC0012029,<CUSTOMER_ID>,Savings,Nagpur,5/26/2021,12445.48,Active,Yes
ACC0012030,<CUSTOMER_ID>,Current,Kochi,8/18/2024,3655.95,Active,No
ACC0012031,<CUSTOMER_ID>,Premium Savings,Jaipur,10/12/2020,7946.11,Active,Yes
ACC0012032,<CUSTOMER_ID>,Savings,Jaipur,11/4/2025,1207.48,Active,Yes
ACC0012033,<CUSTOMER_ID>,Savings,Surat,9/8/2024,4060.63,Active,Yes
ACC0012034,<CUSTOMER_ID>,Savings,Indore,11/24/2025,500.0,Active,Yes
ACC0012035,<CUSTOMER_ID>,Premium Savings,Gurugram,3/3/2024,2186.97,Dormant,Yes
ACC0012036,<CUSTOMER_ID>,Current,Bhubaneswar,12/3/2020,1996.43,Active,No
ACC0012037,<CUSTOMER_ID>,Savings,Gurugram,12/13/2022,15943.83,Active,Yes
ACC0012038,<CUSTOMER_ID>,Current,Delhi,7/24/2021,11935.91,Active,No
ACC0012039,<CUSTOMER_ID>,Savings,Kochi,2/21/2026,26240.37,Active,Yes
ACC0012040,<CUSTOMER_ID>,Salary,Chennai,12/24/2022,1897.67,Active,Yes
ACC0012041,<CUSTOMER_ID>,Savings,Ahmedabad,10/1/2025,20005.15,Active,Yes
ACC0012042,<CUSTOMER_ID>,Current,Gurugram,12/29/2021,4295.83,Active,Yes
ACC0012043,<CUSTOMER_ID>,Salary,Noida,12/2/2021,58316.12,Active,Yes
ACC0012044,<CUSTOMER_ID>,Salary,Kolkata,10/19/2023,6657.55,Active,No
ACC0012045,<CUSTOMER_ID>,Salary,Lucknow,9/12/2024,47378.16,Active,Yes
ACC0012046,<CUSTOMER_ID>,Savings,Noida,3/20/2023,191787.76,Active,Yes
ACC0012047,<CUSTOMER_ID>,Current,Kolkata,9/27/2017,12909.45,Active,Yes
ACC0012048,<CUSTOMER_ID>,Savings,Nashik,9/7/2025,57520.74,Active,Yes
ACC0012049,<CUSTOMER_ID>,Savings,Hyderabad,6/13/2020,5629.88,Active,Yes
ACC0012050,<CUSTOMER_ID>,Salary,Indore,2/29/2024,34288.13,Active,No
ACC0012051,<CUSTOMER_ID>,Savings,Delhi,4/14/2021,7553.69,Active,Yes
ACC0012052,<CUSTOMER_ID>,Salary,Hyderabad,10/16/2018,15118.83,Dormant,Yes
